_id,culture,name,religion,Degree,Deg Cent,Close Cent,Betw Cent,Eigenvector,PageRank
10293450,breton,de Domnonia,catholic,1.0,0.0001295001295001295,0.13070174372730792,0.0,5.414600365973664e-10,4.85473109418138e-05
10293458,lombard,Pandulfingi,catholic,1.0,0.0001295001295001295,0.1652671743844558,0.0,1.0575863666608296e-06,3.6531835671133603e-05
10293462,levantine_arabic,Masudid,sunni,1.0,0.0001295001295001295,0.19688456765721637,0.0,0.0003822450343936175,3.233381599809504e-05
10293464,old_frankish,de Savoy,catholic,3.0,0.0003885003885003885,0.1822919543231686,8.659784668335166e-06,6.941986396054964e-06,7.398553242281085e-05
10293466,old_frankish,Warins,catholic,2.0,0.000259000259000259,0.18008114327825325,0.00022022234170919583,2.1498511568941053e-06,8.751373595431904e-05
10293470,maghreb_arabic,Gaiaid,kharijite,1.0,0.0001295001295001295,0.1657037273337395,0.0,7.5257243049650135e-06,4.04236261618633e-05
10293473,greek,of Theodosia,orthodox,1.0,0.0001295001295001295,0.0001295001295001295,0.0,8.367858837626427e-69,7.230050931852069e-05
10293475,bedouin_arabic,Samirid,shiite,1.0,0.0001295001295001295,0.1519695052821516,0.0,4.640790365483141e-06,3.9344625972435183e-05
10293482,lappish,of Länsipohja,finnish_pagan,1.0,0.0001295001295001295,0.16316613627891646,0.0,7.215716429127868e-07,4.3086033450614485e-05
10293487,persian,Amin,sunni,4.0,0.000518000518000518,0.21506377831493398,0.0,0.007896413723705819,6.363638904377034e-05
10293494,karluk,Kubasarid,tengri_pagan,52.0,0.006734006734006735,0.2462750633019711,0.007966742775322312,0.06563667260092255,0.0012539111508344041
10293501,saxon,of York,catholic,5.0,0.0006475006475006476,0.17628846495281608,6.545369602103157e-06,8.935316538309812e-06,8.824372852933053e-05
10293508,maghreb_arabic,Azimid,kharijite,1.0,0.0001295001295001295,0.19621338599338178,0.0,0.0004611097429155114,3.359988511800366e-05
10293526,bedouin_arabic,Halilid,sunni,3.0,0.0003885003885003885,0.17465606222410326,0.0,2.951603964337253e-05,8.126890429111005e-05
10293528,bedouin_arabic,Husamid,sunni,1.0,0.0001295001295001295,0.19903232273557753,0.0,0.00160694231718095,3.170734717415799e-05
