_id,culture,name,religion,Degree,Deg Cent,Close Cent,Betw Cent,Eigenvector,PageRank
100004,irish,Connachta,catholic,4.0,0.015873015873015872,0.2941598586884522,0.0001254242290098864,0.02788921223461019,0.003662207083551061
100058,saxon,of Lancaster,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.014185701824205792,0.0010919328632815468
100061,saxon,of Lincoln,catholic,1.0,0.003968253968253968,0.2661838161838162,0.0,0.0055186132839813214,0.001129185461974903
101948,mongol,Iljigin,sunni,1.0,0.003968253968253968,0.23409769811983835,0.0,0.0007945933245496086,0.0013895774983414871
200068,welsh,Brycheiniog,catholic,4.0,0.015873015873015872,0.3225786924939467,0.0004091826089549479,0.03705279091024693,0.0023272116887678787
102013,norse,Skjöldung,norse_pagan,1.0,0.003968253968253968,0.25444041252864785,0.0,0.0042674738887973716,0.0010317925114505663
1029003,welsh,Gwerthrynion,catholic,12.0,0.047619047619047616,0.3761293054771316,0.014190886668850648,0.18855288960356623,0.011714767314736182
1040001,irish,Dál Birn,catholic,22.0,0.0873015873015873,0.36883997785160577,0.025297768700707875,0.2424526548618971,0.018135471755754574
1029030,welsh,Dyfed,catholic,7.0,0.027777777777777776,0.3517956165830473,0.0020782026462807597,0.06603343046109951,0.004025407390627059
1029031,irish,Dal Fiachrach Suighe,pagan,2.0,0.007936507936507936,0.007936507936507936,3.161955353190413e-05,3.2797437266713143e-32,0.005799846465921112
1029042,breton,Cerneu,catholic,5.0,0.01984126984126984,0.3145808736717828,0.0005244774803393325,0.06971359188618352,0.004340791169133337
1029129,welsh,Gwent,catholic,1.0,0.003968253968253968,0.005291005291005291,0.0,1.6398718633356572e-32,0.0030289305219801553
1029134,welsh,Dyfed,catholic,1.0,0.003968253968253968,0.005291005291005291,0.0,1.6398718633356572e-32,0.0030289305219801553
9570,avar,Khunzakhal,tengri_pagan,4.0,0.015873015873015872,0.27188775510204083,0.00020794752968997165,0.01675357611969465,0.0022860623893828555
9569,frankish,Rorgonides,catholic,2.0,0.007936507936507936,0.26957709429380816,0.0,0.006140191138160533,0.0015218672917730533
1044073,lombard,Rodoaldingi,catholic,1.0,0.003968253968253968,0.2978426112228929,0.0,0.009884533295144654,0.0010342422385375468
1044084,lombard,Liutprandingi,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.028371403648411585,0.0015909803510690222
1022327,italian,Galbaio,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
1044098,german,Hardrading,catholic,1.0,0.003968253968253968,0.2530870060790274,0.0,0.0037454344987263234,0.001573034936139045
1044100,old_frankish,Emichid,catholic,9.0,0.03571428571428571,0.3844877344877345,0.016930595946519546,0.1062001506235898,0.008859627471797563
1040011,pictish,Uib,pagan,3.0,0.011904761904761904,0.3447851966873706,0.0009824576527738076,0.02594295236871361,0.0020233645066475093
1040016,pictish,Uuidoch,catholic,9.0,0.03571428571428571,0.3776218820861678,0.018627802316800814,0.19650586397221084,0.01041518465911731
1040017,pictish,Ce,catholic,9.0,0.03571428571428571,0.36741588527302815,0.004729105838703648,0.0830342912787253,0.005798961374747514
1040018,pictish,Circinn,catholic,3.0,0.011904761904761904,0.2807100716392752,0.0014483025973318652,0.012253501928134687,0.0022200417054284924
1040019,pictish,Orc,catholic,1.0,0.003968253968253968,0.2786550930767622,0.0,0.011573873131487234,0.0010001730298211402
1044111,occitan,Louping,catholic,1.0,0.003968253968253968,0.2452595729013255,0.0,0.004376961814842234,0.0010150437062202444
1044115,occitan,Abbonid,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.014185701824205792,0.0010919328632815468
1044116,old_frankish,Nibelunging,catholic,5.0,0.01984126984126984,0.2568440331598226,0.014473329340052923,0.0026932197418525843,0.0046277597425460225
1044119,old_frankish,Hugonid,catholic,4.0,0.015873015873015872,0.33744934143870314,0.006893062669955099,0.033651043339349984,0.0029682944092261337
1047001,saxon,Wihtgilsing,norse_pagan,1.0,0.003968253968253968,0.2452595729013255,0.0,0.008753923629684468,0.0014372020369464176
1047000,saxon,Wuffing,catholic,9.0,0.03571428571428571,0.36530024677817385,0.011141927062071025,0.1268173812133515,0.00790069300703869
1047002,saxon,Iceling,norse_pagan,4.0,0.015873015873015872,0.2919040315512708,0.0017948762668381104,0.014185014480980071,0.0029575720301380664
9314,old_frankish,Australdling,catholic,2.0,0.007936507936507936,0.31149169978957214,0.0013666624464036315,0.014939433408186351,0.0016570225300424925
9315,old_frankish,Baugulfson,catholic,1.0,0.003968253968253968,0.25929349941611524,0.0,0.007864344457836346,0.0009782512523767149
9325,old_frankish,Roding,orthodox,1.0,0.003968253968253968,0.2610719184793259,0.0,0.00954540176817907,0.0009878194808819575
1044121,old_frankish,Hucberting,catholic,1.0,0.003968253968253968,0.18825067118835667,0.0,7.015406008634998e-05,0.0016403797666803572
10290904,breton,Leon,catholic,1.0,0.003968253968253968,0.2610719184793259,0.0,0.00954540176817907,0.0009878194808819575
1045023,norse,af Åland,norse_pagan,1.0,0.003968253968253968,0.2452595729013255,0.0,0.004376961814842234,0.0010150437062202444
1047006,saxon,Cerdicing,norse_pagan,4.0,0.015873015873015872,0.30796347665279705,0.008259128727256218,0.03860040816822789,0.0036482032723848044
1047011,saxon,Oswalding,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.014185701824205792,0.0010919328632815468
1047012,saxon,Offing,orthodox,8.0,0.031746031746031744,0.34107782898105476,0.008008375608080787,0.13789118841470718,0.008323842183283404
1047021,saxon,Leodwalding,catholic,5.0,0.01984126984126984,0.34603896103896103,0.0010682323780353046,0.057775981044215614,0.0032092493717598898
1047022,saxon,Eadwulfing,catholic,2.0,0.007936507936507936,0.27947346339416823,2.8170147692060045e-05,0.025011855082200444,0.0018341896799845933
1047023,saxon,Eadricing,norse_pagan,1.0,0.003968253968253968,0.2786550930767622,0.0,0.011573873131487234,0.0010001730298211402
1047013,saxon,Godhelming,catholic,3.0,0.011904761904761904,0.3193312559923298,2.8170147692060045e-05,0.027623683774918997,0.001925949513445
1047017,saxon,Hæsting,catholic,6.0,0.023809523809523808,0.32984649665758853,0.015070863110100904,0.06660834125998628,0.005057422987176873
10290923,old_frankish,de Meaux,catholic,1.0,0.003968253968253968,0.2786550930767622,0.0,0.011573873131487234,0.0010001730298211402
10291094,saxon,of Warwick,catholic,1.0,0.003968253968253968,0.20139833711262284,0.0,0.00023435694375321188,0.0013085865892214809
10293684,irish,de Northumbria,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10294414,saxon,of Warwick,catholic,1.0,0.003968253968253968,0.23295156495890892,0.0,0.0012826840486465727,0.0017653723828943795
10294539,saxon,de Burgh,catholic,5.0,0.01984126984126984,0.3264518500367557,0.006913485744755497,0.0332221770033432,0.004048945099981698
10294638,breton,Breizh,catholic,1.0,0.003968253968253968,0.2786550930767622,0.0,0.011573873131487234,0.0010001730298211402
10294915,irish,de Cluain,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10294916,irish,Ua Faeláin,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10295042,saxon,Mel,catholic,4.0,0.015873015873015872,0.32533577533577535,0.01514291583553121,0.015680172121735197,0.0033758531848194022
10295281,irish,Ua Mórdha,catholic,1.0,0.003968253968253968,0.25929349941611524,0.0,0.007864344457836346,0.0009782512523767149
10295473,pictish,Cait,lollard,1.0,0.003968253968253968,0.2786550930767622,0.0,0.011573873131487234,0.0010001730298211402
10295605,welsh,Gwynn,catholic,1.0,0.003968253968253968,0.2786550930767622,0.0,0.011573873131487234,0.0010001730298211402
10296168,frankish,de Lyon,catholic,1.0,0.003968253968253968,0.2978426112228929,0.0,0.009884533295144654,0.0010342422385375468
10296583,irish,de Dún Caiseal,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10296584,irish,Mac Carthaigh,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10296611,pictish,Orc,catholic,6.0,0.023809523809523808,0.349213630406291,0.0008891462560757792,0.06502083256738789,0.0035589571592342163
10296811,irish,Ua Cruadláich,catholic,1.0,0.003968253968253968,0.2236444519053215,0.0,0.0004935187662297668,0.0013626607902055728
10296830,visigothic,de Léon,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.014185701824205792,0.0010919328632815468
10296833,irish,Ua Gallchobair,catholic,12.0,0.047619047619047616,0.2879295439809812,0.009965593680930687,0.03121785851812217,0.007684058404248195
10296845,irish,de Cill Dálua,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10296846,irish,Ua Briúin Seóla,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10297032,frankish,de Sarvay,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.014185701824205792,0.0010919328632815468
10297192,lombard,Beleoingi,catholic,1.0,0.003968253968253968,0.2610719184793259,0.0,0.00954540176817907,0.0009878194808819575
10297695,welsh,Cadfeal,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.014185701824205792,0.0010919328632815468
10297967,welsh,de Suffolk,catholic,1.0,0.003968253968253968,0.2978426112228929,0.0,0.009884533295144654,0.0010342422385375468
10298195,pictish,Nan Aruadocet,catholic,1.0,0.003968253968253968,0.2312532546432911,0.0,0.0006429882962529328,0.0012240810060184432
10298415,irish,Ua Cruadláich,catholic,2.0,0.007936507936507936,0.24000180147721134,0.006893062669955099,0.0021628371527762694,0.002465109380087134
10298677,pictish,Uuidoch,catholic,1.0,0.003968253968253968,0.2610719184793259,0.0,0.00954540176817907,0.0009878194808819575
10299067,pictish,Uerturio,catholic,1.0,0.003968253968253968,0.21652039655452623,0.0,0.0010125978937116273,0.001059335606886914
10299334,pictish,Uerris,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10299819,saxon,of Southwell,catholic,1.0,0.003968253968253968,0.2661838161838162,0.0,0.0055186132839813214,0.001129185461974903
10299848,irish,Ua Fáeláin,catholic,1.0,0.003968253968253968,0.2786550930767622,0.0,0.011573873131487234,0.0010001730298211402
10300024,pictish,Iutheu,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10300598,irish,de Connachta,catholic,1.0,0.003968253968253968,0.2978426112228929,0.0,0.009884533295144654,0.0010342422385375468
10300599,pictish,Uib,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.014185701824205792,0.0010919328632815468
10300668,irish,Ua Domnaill,catholic,2.0,0.007936507936507936,0.263968694273826,5.2699255886506875e-06,0.005767518358336277,0.0015079615645187648
10302220,pictish,Nan Aruadocet,catholic,1.0,0.003968253968253968,0.25444041252864785,0.0,0.0042674738887973716,0.0010317925114505663
10302259,irish,Ua hEchtigirn,catholic,1.0,0.003968253968253968,0.2978426112228929,0.0,0.009884533295144654,0.0010342422385375468
10302542,irish,de Ceann Lios,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10302543,irish,Eóganacht-Glendamnach,catholic,1.0,0.003968253968253968,0.003968253968253968,0.0,8.007186832693638e-36,0.003952569169960474
10302715,irish,de Deasmhumhain,catholic,1.0,0.003968253968253968,0.2964508233199822,0.0,0.014185701824205792,0.0010919328632815468
10303031,pictish,Caliu,catholic,2.0,0.007936507936507936,0.23209930313588853,0.006893062669955099,0.001787583608369818,0.0025079234474826764
10303515,saxon,of Wiltshire,catholic,1.0,0.003968253968253968,0.2312532546432911,0.0,0.0006429882962529328,0.0012240810060184432
