_id,culture,name,religion,Degree,Deg Cent,Close Cent,Betw Cent,Eigenvector,PageRank
10300926,frankish,d'Agde,catholic,2.0,0.00020661157024793388,0.18732606697805562,1.32971709212826e-06,8.956195736306729e-08,3.092327621239978e-05
10300944,bedouin_arabic,Yahyid,sunni,2.0,0.00020661157024793388,0.20749452767905335,8.588606150177695e-08,2.0375349589962034e-05,2.4350254563207965e-05
10300946,bedouin_arabic,Talibid,sunni,2.0,0.00020661157024793388,0.25060850838787724,0.0,0.003301273865616254,2.659704764291588e-05
10300947,bedouin_arabic,Hasan,sunni,1.0,0.00010330578512396694,0.20490299306593182,0.0,9.046082736411037e-05,1.9223195515710066e-05
10300951,greek,Promountenos,orthodox,1.0,0.00010330578512396694,0.23743682043644085,0.0,0.0001269311217513821,1.9466003548045775e-05
10300962,khazar,Bashkiri,sunni,1.0,0.00010330578512396694,0.19862142253770285,0.0,3.6612272094136355e-06,2.111893373291573e-05
10300966,andalusian_arabic,Ayyubid,sunni,1.0,0.00010330578512396694,0.20747918196405885,0.0,8.461224399611407e-05,1.9606600797969424e-05
10300968,frankish,de Bourgogne,catholic,1.0,0.00010330578512396694,0.20436563394662918,0.0,2.8012088052474026e-07,2.1869903497052608e-05
10300969,saxon,de Garlande,catholic,1.0,0.00010330578512396694,0.1754029748070127,0.0,1.578633644151081e-08,2.3332846302628684e-05
10300976,bedouin_arabic,Rasaid,sunni,1.0,0.00010330578512396694,0.24981998685594953,0.0,0.001616015300236288,1.9222467480469913e-05
10300978,bedouin_arabic,Azamid,sunni,1.0,0.00010330578512396694,0.206542297467117,0.0,3.698018760781816e-05,1.9395140212308188e-05
10300981,lithuanian,iš Galindia,slavic_pagan,1.0,0.00010330578512396694,0.18610409608363185,0.0,1.527107970339984e-07,2.235428585979798e-05
10300983,maghreb_arabic,Ambayid,sunni,3.0,0.0003099173553719008,0.2289806975157144,8.333793690406617e-08,0.0004226399674677902,2.731857226104167e-05
10300988,maghreb_arabic,Awlaid,sunni,2.0,0.00020661157024793388,0.22837798592179753,0.0,0.00040027863793437216,2.347789751413524e-05
10300997,lombard,Lampertingi,catholic,2.0,0.00020661157024793388,0.23099812090876884,0.0,2.7121784589179528e-05,2.5710106439954343e-05
10301000,rajput,Vinayakapalid,sunni,2.0,0.00020661157024793388,0.23303850303724444,0.0,0.0011705128439547085,2.3756140957801266e-05
10301002,bedouin_arabic,Shorkotid,hindu,1.0,0.00010330578512396694,0.1816730461768787,0.0,2.2067632770452903e-06,2.0818541126346913e-05
10301009,bedouin_arabic,Aghlabid,shiite,2.0,0.00020661157024793388,0.17625888578169352,0.0001926510405504291,5.082828215247794e-07,8.368357549216174e-05
10301019,mordvin,Kadnikovskayid,sunni,1.0,0.00010330578512396694,0.00010330578512396694,0.0,2.5874597382358034e-128,0.00010329511414110113
10301020,mordvin,Chichaykid,sunni,1.0,0.00010330578512396694,0.00010330578512396694,0.0,2.5874597382358034e-128,0.00010329511414110113
10301027,bedouin_arabic,Askhandid,hindu,1.0,0.00010330578512396694,0.00010330578512396694,0.0,2.5874597382358034e-128,0.00010329511414110113
10301028,bedouin_arabic,Amshid,hindu,1.0,0.00010330578512396694,0.00010330578512396694,0.0,2.5874597382358034e-128,0.00010329511414110113
10301034,hindustani,Sin,hindu,1.0,0.00010330578512396694,0.23251058201481015,0.0,0.0008365661933889859,1.9564273226759608e-05
10301035,sindhi,Muhammadid,sunni,1.0,0.00010330578512396694,0.19612662046024615,0.0,0.0003339466505657226,1.9686134852206825e-05
10301042,levantine_arabic,Isaid,sunni,1.0,0.00010330578512396694,0.2280747279800028,0.0,0.0008457835098602161,1.925130852314771e-05
10301052,bedouin_arabic,Manchid,sunni,1.0,0.00010330578512396694,0.20825956491116704,0.0,4.1944296801857434e-05,1.926584268532445e-05
10301053,oriya,Hemantasen,hindu,1.0,0.00010330578512396694,0.16308224731509452,0.0,7.756744232535806e-07,2.373052092282725e-05
10301054,rajput,Chitrakutid,sunni,2.0,0.00020661157024793388,0.2332839631119573,0.0,0.001016619557654722,2.366293334296287e-05
10301056,greek,Argyros,orthodox,1.0,0.00010330578512396694,0.22398364703100687,0.0,5.6326345279869274e-05,1.9436013548724535e-05
10301057,bedouin_arabic,Usturtid,sunni,2.0,0.00020661157024793388,0.22996299079704036,0.0,0.00010620147700693456,2.3402531455629078e-05
10301058,old_saxon,of Majar Al-Kabir,norse_pagan,1.0,0.00010330578512396694,0.00010330578512396694,0.0,2.5874597382358034e-128,0.00010329511414110113
10301059,old_saxon,Richfriding,norse_pagan,1.0,0.00010330578512396694,0.00010330578512396694,0.0,2.5874597382358034e-128,0.00010329511414110113
10301060,bedouin_arabic,Aarifid,sunni,2.0,0.00020661157024793388,0.21024695321484094,1.416146863466261e-07,7.589339760608189e-05,2.4361354951516854e-05
10301066,hindustani,Gangeyid,sunni,2.0,0.00020661157024793388,0.23334217414855504,0.0,0.0009803259661893687,2.3773543134340675e-05
10301067,pictish,Clifford,catholic,1.0,0.00010330578512396694,0.17415079639104605,0.0,5.5365253762601786e-08,2.4261119277859295e-05
10301070,lombard,de Bujima,catholic,1.0,0.00010330578512396694,0.18967761684861922,0.0,3.59796620027859e-07,2.6345974151998257e-05
10301071,lombard,Liutprandingi,catholic,1.0,0.00010330578512396694,0.18745540987571738,0.0,4.0388065172447476e-07,2.1455741412740958e-05
10301078,assamese,Gandharavati,hindu,1.0,0.00010330578512396694,0.15702424600153145,0.0,4.0667841460065505e-07,2.9266944373695015e-05
10301079,kannada,Rayapurid,hindu,1.0,0.00010330578512396694,0.2077865281747502,0.0,0.00013344739075579415,1.9212953113157705e-05
10301082,levantine_arabic,Sukhnahid,sunni,1.0,0.00010330578512396694,0.22852060976920585,0.0,0.0001630897188293727,1.971106733522888e-05
10301084,maghreb_arabic,Menzid,sunni,1.0,0.00010330578512396694,0.19336440062470034,0.0,1.2820425582023033e-05,2.046091773666078e-05
10301086,prussian,iš Birlad,slavic_pagan,1.0,0.00010330578512396694,0.20733095699234064,0.0,2.991216799582578e-06,2.0557503425039584e-05
10301088,russian,Stepanovich,orthodox,1.0,0.00010330578512396694,0.00010330578512396694,0.0,2.5874597382358034e-128,0.00010329511414110113
10301093,old_frankish,Adelards,catholic,2.0,0.00020661157024793388,0.21379326162653262,0.0,3.4870819621050618e-06,2.713598466510744e-05
10301097,hindustani,Gwaliorid,sunni,1.0,0.00010330578512396694,0.23251058201481015,0.0,0.0008365661933889859,1.9564273226759608e-05
10301098,bedouin_arabic,Baluci,sunni,1.0,0.00010330578512396694,0.23464329031978598,0.0,0.0001627198702957512,1.9842586831389255e-05
10301099,bedouin_arabic,Kushkid,sunni,2.0,0.00020661157024793388,0.2521250273266254,0.0,0.001501105391554362,2.3493966761345413e-05
10301103,persian,Ehsan,sunni,1.0,0.00010330578512396694,0.2481186773935756,0.0,0.0006553218816941458,1.9736925359362875e-05
10301110,samoyed,Yarid,finnish_pagan,2.0,0.00020661157024793388,0.21969212292646853,0.0,1.1806824650460111e-05,2.4749693031385537e-05
10301114,bedouin_arabic,Qomid,sunni,1.0,0.00010330578512396694,0.20540808672028124,0.0,2.1269618384701053e-05,1.9761355556186252e-05
10301127,bedouin_arabic,Hailid,sunni,1.0,0.00010330578512396694,0.21587712351074959,0.0,0.0006593760736920907,1.9100142575609976e-05
10301128,rajput,Harshnaid,hindu,1.0,0.00010330578512396694,0.19197065617093778,0.0,0.00014133954861351048,2.5367501933766275e-05
10301129,kannada,Chavundarayid,hindu,1.0,0.00010330578512396694,0.18096599516610581,0.0,1.6511395311914345e-05,1.906362312644558e-05
